clade	species	ts	te
0.0	77.0	13.743936674533742	7.499395857108639
0.0	78.0	23.268128888076035	21.789919080760626
0.0	79.0	10.629122915243583	10.111142552630207
0.0	80.0	16.180307137601957	10.227478906328779
0.0	81.0	28.161018465717881	17.176624299852065
0.0	82.0	27.228342616918301	20.352109140140101
0.0	83.0	28.914515882973603	21.288732357869257
0.0	84.0	33.627279320998355	21.128045812943757
0.0	85.0	6.5235381088071041	5.8594640346538718
0.0	86.0	14.539914463639215	8.5660670126610423
0.0	87.0	13.332998149827404	6.6728369965824186
0.0	88.0	20.71457094081623	16.139121408204435
0.0	89.0	19.499349475917391	13.506609970940952
0.0	90.0	24.772794928896914	15.433307051934804
0.0	91.0	20.06808793883398	13.457897374914269
0.0	92.0	21.577656966498012	16.263944568083406
0.0	93.0	33.887274861669951	28.95219193932757
0.0	94.0	21.828412382064801	16.459519912906607
0.0	95.0	31.751982531524668	21.210569004565933
0.0	96.0	25.724287694873006	24.297500595986627
0.0	97.0	28.817430758593321	21.214986735057003
0.0	98.0	33.997376195486559	32.920690325802099
0.0	99.0	33.833258289895333	28.471915363378546
0.0	100.0	20.291525411161587	14.087357525869979
0.0	101.0	21.237237654372766	14.247680416768024
0.0	102.0	29.541518537360066	20.25025222074899
0.0	103.0	24.880338382902742	20.034559632611778
0.0	104.0	26.812299029407523	21.583378820090775
0.0	105.0	13.618123103984665	10.297291112115632
0.0	106.0	16.181640369458815	12.718111406111014
0.0	107.0	29.776402726927667	20.387730902115134
0.0	108.0	21.238083571372602	20.579253306542093
0.0	109.0	24.28595756939157	21.677100189381569
0.0	110.0	32.75490643143246	21.146787459441217
0.0	111.0	23.994362200898031	15.85708035292364
0.0	112.0	17.547753400888293	16.873670969479772
0.0	113.0	18.798537286823422	15.692768738947187
0.0	114.0	26.789193157742726	16.22096620237463
0.0	115.0	22.849697159800943	21.628269404793709
0.0	116.0	27.796236615262391	23.441141513308111
0.0	117.0	17.928844922537085	17.216343308522589
0.0	118.0	15.862655609549011	13.870879689989815
0.0	119.0	20.900094682513156	14.105576960801095
0.0	120.0	20.609393232456192	13.553765270870473
0.0	121.0	26.232505447699978	20.249023161866166
0.0	122.0	30.688442429376526	21.369304446306984
0.0	123.0	17.040710902339967	13.054708522646104
0.0	124.0	20.573703619359069	14.132085139898901
0.0	125.0	20.275182551548248	13.768974453270173
0.0	126.0	4.3799687312786943	0.0
0.0	127.0	4.9671312872977884	4.3233533522486827
0.0	128.0	4.5515198175410827	1.9613721706362859
0.0	129.0	2.3081305570696733	1.1897585878556687
0.0	130.0	3.1441706609080442	2.5573646394546126
0.0	131.0	6.0897857260459096	5.4332349384124043
0.0	132.0	12.542970284237251	12.208513448056808
0.0	133.0	2.2328709551173844	0.0
0.0	134.0	15.102771720417364	0.47571309598108169
0.0	135.0	2.9102545643831963	0.0
0.0	136.0	1.6329800994354182	0.0
0.0	137.0	0.94690760261872076	0.41201302011810947
0.0	138.0	1.842645973154305	1.394359786552535
